TransactionID,ItemDescription
71,"Bread,Milk,Butter,Eggs"
72,"Milk,Bread,Butter"
73,"Milk,Bread,Butter"
74,"Butter,Milk,Bread"
75,"Bread,Milk"
76,"Bread,Butter,Juice"
77,"Butter,Bread,Milk"
78,"Bread,Butter,Coke"
79,"Milk,Bread,Coke,Eggs"
80,"Bread,Milk,Butter"
81,"Butter,Milk,Bread,Cheese"
82,"Bread,Milk,Jam"
83,"Milk,Butter,Eggs"
84,"Milk,Bread,Butter"
85,"Butter,Milk,Bread,Juice"
86,"Butter,Milk,Bread"
87,"Butter,Milk,Bread"
88,"Butter,Milk,Cheese"
89,"Bread,Milk,Coke,Cheese"
90,"Bread,Butter"
91,"Butter,Milk,Eggs"
92,"Bread,Milk"
93,"Milk,Bread,Beer,Juice"
94,"Butter,Bread,Beer,Milk"
95,"Butter,Bread,Milk,Cheese"
96,"Bread,Milk,Cheese"
97,"Milk,Bread,Butter,Jam"
98,"Butter,Bread,Milk"
99,"Butter,Bread,Milk"
100,"Bread,Butter"
101,"Butter,Milk"
102,"Milk,Butter"
103,"Milk,Butter,Bread"
104,"Butter,Bread,Milk"
105,"Milk,Butter,Coke"
106,"Milk,Butter,Bread"
107,"Butter,Milk,Bread,Jam"
108,"Bread,Butter,Jam,Juice"
109,"Butter,Bread,Milk"
110,"Butter,Bread,Juice"
111,"Bread,Butter,Milk"
112,"Bread,Butter,Milk"
113,"Milk,Butter,Bread"
114,"Butter,Bread"
115,"Milk,Butter,Bread,Coke"
116,"Milk,Butter,Bread"
117,"Butter,Bread,Milk"
118,"Milk,Butter,Bread,Cheese"
119,"Butter,Milk"
120,"Bread,Milk"
121,"Milk,Butter,Bread"
122,"Butter,Bread,Coke,Milk,Cheese"
123,"Bread,Butter,Milk"
124,"Milk,Butter,Jam"
125,"Bread,Milk,Butter"
126,"Butter,Milk,Coke"
127,"Milk,Bread,Butter,Beer"
128,"Milk,Butter,Bread"
129,"Butter,Bread,Milk"
130,"Butter,Milk,Jam,Eggs,Juice"
131,"Butter,Milk"
132,"Butter,Bread"
133,"Bread,Milk,Butter"
134,"Bread,Milk"
135,"Butter,Milk"
136,"Butter,Milk,Bread,Jam,Juice"
137,"Milk,Butter,Coke,Juice"
138,"Bread,Butter,Milk"
139,"Bread,Butter,Milk"
140,"Milk,Butter,Bread,Cheese"
141,"Bread,Butter,Milk"
142,"Butter,Bread"
143,"Butter,Bread,Milk"
144,"Bread,Milk,Butter,Coke,Eggs"
145,"Bread,Milk,Coke"
146,"Butter,Milk,Bread"
147,"Bread,Butter,Milk"
148,"Butter,Bread,Eggs"
149,"Bread,Butter"
150,"Butter,Bread,Milk,Jam"
151,"Bread,Milk,Butter"
152,"Milk,Bread"
153,"Butter,Milk,Bread"
154,"Bread,Milk,Butter"
155,"Butter,Milk"
156,"Butter,Bread"
157,"Bread,Butter,Milk,Jam"
158,"Butter,Bread,Milk,Coke"
159,"Milk,Bread,Butter"
160,"Milk,Butter,Bread"
161,"Butter,Milk,Bread,Coke"
162,"Milk,Bread,Butter"
163,"Butter,Milk,Bread"
164,"Bread,Butter,Milk"
165,"Milk,Butter,Coke"
166,"Butter,Bread,Milk"
167,"Milk,Bread,Butter"
168,"Butter,Milk,Coke"
169,"Bread,Butter,Milk"
170,"Milk,Bread,Cheese"
171,"Butter,Milk,Bread"
172,"Butter,Bread,Milk"
173,"Butter,Bread,Beer,Jam"
174,"Bread,Butter,Cheese"
175,"Butter,Bread,Milk"
176,"Milk,Butter,Bread,Cheese"
177,"Bread,Butter,Eggs"
178,"Milk,Bread,Butter,Eggs"
179,"Milk,Butter,Bread"
180,"Butter,Milk,Cheese"
181,"Butter,Milk,Bread"
182,"Butter,Milk,Bread"
183,"Milk,Bread,Coke"
184,"Milk,Butter"
185,"Butter,Milk"
186,"Butter,Bread,Milk,Cheese"
187,"Bread,Butter,Milk,Jam"
188,"Milk,Bread,Butter"
189,"Milk,Butter,Bread,Jam"
190,"Butter,Milk,Bread,Juice"
191,"Bread,Butter,Milk,Eggs"
192,"Butter,Milk,Jam"
193,"Milk,Butter,Bread"
194,"Bread,Milk"
195,"Bread,Milk"
196,"Milk,Butter,Bread"
197,"Milk,Butter,Bread,Cheese,Juice"
198,"Bread,Butter,Milk"
199,"Butter,Bread,Milk,Coke,Jam"
200,"Bread,Milk,Butter"
201,"Bread,Butter,Beer"
202,"Butter,Bread,Milk"
203,"Milk,Bread,Butter"
204,"Butter,Bread,Milk"
205,"Butter,Bread,Milk"
206,"Milk,Butter,Bread,Eggs"
207,"Bread,Milk,Coke"
208,"Butter,Milk"
209,"Milk,Bread"
210,"Milk,Bread,Butter"
211,"Milk,Butter,Bread"
212,"Bread,Milk"
213,"Bread,Milk,Butter,Cheese"
214,"Bread,Milk,Butter,Eggs"
215,"Bread,Butter,Milk"
216,"Butter,Bread,Milk"
217,"Bread,Milk,Butter"
218,"Butter,Bread,Milk"
219,"Butter,Milk,Bread,Eggs"
220,"Milk,Butter,Beer,Bread,Juice"
221,"Milk,Bread"
222,"Butter,Bread,Coke"
223,"Milk,Butter,Bread"
224,"Milk,Bread,Butter"
225,"Butter,Milk,Juice"
226,"Bread,Milk,Butter,Coke"
227,"Milk,Bread"
228,"Bread,Milk,Butter"
229,"Butter,Milk,Bread"
230,"Bread,Butter,Cheese"
231,"Bread,Butter,Milk,Cheese"
232,"Bread,Butter,Milk"
233,"Bread,Milk,Butter"
234,"Butter,Milk,Bread"
235,"Bread,Milk,Butter"
236,"Milk,Butter,Bread,Coke"
237,"Bread,Milk,Butter"
238,"Bread,Butter,Milk,Cheese"
239,"Butter,Bread,Milk"
240,"Milk,Bread,Jam"
241,"Milk,Bread"
242,"Bread,Butter,Milk"
243,"Bread,Milk,Butter"
244,"Milk,Butter,Bread,Coke"
245,"Milk,Butter,Juice"
246,"Milk,Bread,Butter"
247,"Milk,Butter,Bread"
248,"Bread,Butter,Milk"
249,"Milk,Bread,Butter,Eggs"
250,"Butter,Bread,Milk"
251,"Milk,Butter,Bread"
252,"Bread,Milk,Butter,Coke"
253,"Butter,Bread,Milk"
254,"Bread,Milk,Coke,Cheese"
255,"Butter,Milk,Coke"
256,"Milk,Bread,Butter"
257,"Milk,Butter,Bread,Juice"
258,"Butter,Milk,Bread,Beer"
259,"Butter,Milk,Bread,Cheese,Jam"
260,"Butter,Bread,Cheese"
261,"Bread,Butter,Coke,Juice"
262,"Bread,Milk"
263,"Milk,Butter,Bread"
264,"Milk,Bread,Eggs"
265,"Bread,Butter,Cheese"
266,"Milk,Bread,Butter,Juice"
267,"Bread,Butter,Milk,Cheese"
268,"Butter,Bread,Juice"
269,"Butter,Milk,Bread"
270,"Milk,Bread,Butter,Coke,Cheese"
271,"Bread,Butter,Milk"
272,"Butter,Milk,Bread"
273,"Bread,Butter,Milk"
274,"Milk,Butter"
275,"Milk,Butter,Bread"
276,"Bread,Butter"
277,"Bread,Butter,Juice"
278,"Butter,Milk,Bread"
279,"Butter,Bread,Milk"
280,"Milk,Butter,Bread,Beer"
281,"Butter,Milk"
282,"Milk,Butter,Beer"
283,"Butter,Milk,Bread"
284,"Milk,Bread,Coke,Butter"
285,"Bread,Butter,Coke"
286,"Butter,Bread,Milk"
287,"Butter,Milk,Bread,Eggs"
288,"Butter,Milk,Bread"
289,"Bread,Butter,Milk"
290,"Milk,Butter,Bread"
291,"Bread,Butter,Milk,Juice"
292,"Milk,Butter,Bread,Cheese"
293,"Butter,Bread,Milk"
294,"Butter,Milk,Bread,Juice"
295,"Milk,Butter,Bread"
296,"Butter,Bread,Milk"
297,"Bread,Milk,Butter,Cheese"
298,"Milk,Butter,Bread"
299,"Milk,Butter,Bread"
300,"Milk,Butter,Bread"
301,"Milk,Bread,Butter"
302,"Butter,Bread"
303,"Milk,Butter"
304,"Milk,Butter,Bread"
305,"Bread,Butter,Milk"
306,"Butter,Milk,Coke"
307,"Butter,Milk,Bread"
308,"Butter,Milk,Bread"
309,"Butter,Milk,Bread"
310,"Milk,Bread,Butter,Beer"
311,"Milk,Bread,Butter"
312,"Milk,Butter,Bread"
313,"Butter,Bread,Milk"
314,"Milk,Butter,Bread"
315,"Butter,Bread"
316,"Butter,Milk"
317,"Milk,Butter,Bread"
318,"Butter,Milk,Eggs"
319,"Milk,Butter,Jam"
320,"Milk,Butter,Bread"
321,"Bread,Butter,Milk"
322,"Bread,Butter,Milk"
323,"Milk,Butter,Juice"
324,"Butter,Bread"
325,"Milk,Butter,Cheese"
326,"Bread,Butter"
327,"Bread,Milk,Butter"
328,"Bread,Milk,Beer"
329,"Bread,Butter,Coke,Milk,Eggs"
330,"Bread,Butter"
331,"Butter,Bread,Milk,Eggs"
332,"Milk,Bread,Butter"
333,"Butter,Milk,Bread"
334,"Milk,Bread,Butter"
335,"Bread,Milk"
336,"Bread,Butter,Milk"
337,"Butter,Milk"
338,"Bread,Milk,Butter"
339,"Milk,Butter,Bread,Beer"
340,"Milk,Butter,Bread"
341,"Milk,Butter,Beer,Juice"
342,"Milk,Butter,Bread"
343,"Butter,Milk,Bread"
344,"Butter,Bread,Eggs"
345,"Butter,Bread,Beer"
346,"Bread,Butter,Milk"
347,"Butter,Milk,Bread"
348,"Bread,Butter"
349,"Butter,Milk,Bread"
350,"Butter,Bread,Milk,Juice"
351,"Butter,Milk,Bread"
352,"Butter,Milk,Coke"
353,"Milk,Bread,Butter,Juice"
354,"Butter,Milk,Eggs,Juice"
355,"Butter,Milk"
356,"Butter,Milk"
357,"Butter,Milk,Coke,Juice"
358,"Milk,Butter,Beer,Bread"
359,"Butter,Bread,Milk"
360,"Bread,Butter,Milk"
361,"Milk,Bread,Butter,Juice"
362,"Bread,Butter,Milk"
363,"Bread,Milk"
364,"Milk,Bread,Butter"
365,"Butter,Bread,Cheese,Eggs"
366,"Milk,Bread,Butter"
367,"Milk,Bread,Butter,Coke"
368,"Milk,Butter"
369,"Milk,Bread,Butter"
370,"Butter,Bread"
371,"Milk,Bread,Butter"
372,"Milk,Butter,Bread,Jam"
373,"Milk,Butter"
374,"Milk,Butter,Bread,Coke"
375,"Milk,Bread"
376,"Butter,Milk"
377,"Bread,Butter,Milk,Juice"
378,"Milk,Bread,Eggs"
379,"Butter,Bread,Milk"
380,"Butter,Bread,Milk,Cheese"
381,"Butter,Bread,Coke,Milk"
382,"Butter,Milk,Juice"
383,"Bread,Milk,Coke"
384,"Milk,Butter,Bread"
385,"Milk,Butter"
386,"Bread,Milk,Butter"
387,"Milk,Bread,Butter"
388,"Milk,Butter,Bread"
389,"Bread,Butter,Beer,Cheese,Eggs"
390,"Bread,Butter,Milk"
391,"Butter,Bread,Coke,Cheese"
392,"Bread,Butter"
393,"Butter,Bread,Milk"
394,"Bread,Butter,Milk"
395,"Milk,Bread,Butter"
396,"Butter,Milk,Bread,Juice"
397,"Bread,Butter,Milk"
398,"Milk,Butter,Bread"
399,"Butter,Milk"
400,"Bread,Butter,Milk"
401,"Bread,Milk,Butter"
402,"Bread,Butter"
403,"Butter,Bread"
404,"Bread,Butter,Milk"
405,"Milk,Butter,Eggs"
406,"Milk,Bread"
407,"Butter,Milk,Bread"
408,"Butter,Bread"
409,"Milk,Butter,Bread,Juice"
410,"Milk,Butter,Bread"
411,"Butter,Milk,Beer,Cheese"
412,"Butter,Milk,Bread"
413,"Butter,Bread,Milk,Juice"
414,"Bread,Butter,Milk,Coke"
415,"Bread,Milk,Butter"
416,"Butter,Bread"
417,"Butter,Bread,Milk"
418,"Bread,Butter,Jam"
419,"Bread,Milk,Butter,Coke"
420,"Butter,Milk,Bread"
421,"Butter,Bread,Milk"
422,"Butter,Bread,Milk"
423,"Butter,Bread,Coke,Milk"
424,"Bread,Butter,Juice,Cheese,Eggs"
425,"Bread,Milk,Butter"
426,"Butter,Milk,Bread,Eggs"
427,"Butter,Bread,Coke"
428,"Butter,Bread,Milk,Juice"
429,"Butter,Milk,Jam"
430,"Butter,Bread"
431,"Butter,Bread,Milk"
432,"Milk,Butter,Bread,Jam"
433,"Butter,Milk,Coke,Cheese"
434,"Bread,Butter,Milk"
435,"Milk,Butter"
436,"Bread,Milk,Coke"
437,"Milk,Bread,Butter,Coke,Eggs"
438,"Bread,Milk"
439,"Bread,Milk"
440,"Butter,Bread"
441,"Butter,Milk"
442,"Butter,Bread,Milk"
443,"Milk,Butter"
444,"Milk,Bread,Butter"
445,"Bread,Butter,Cheese"
446,"Butter,Bread,Milk"
447,"Butter,Milk"
448,"Milk,Butter,Coke"
449,"Bread,Butter,Milk,Eggs"
450,"Butter,Bread,Milk"
451,"Milk,Bread,Butter"
452,"Bread,Milk,Butter"
453,"Butter,Bread,Milk,Juice"
454,"Milk,Bread,Butter"
455,"Butter,Bread,Milk"
456,"Bread,Milk,Butter"
457,"Bread,Milk,Butter"
458,"Butter,Bread,Coke"
459,"Bread,Milk,Butter"
460,"Butter,Bread,Coke,Milk"
461,"Butter,Bread,Beer,Coke"
462,"Milk,Butter"
463,"Milk,Bread,Butter"
464,"Butter,Milk,Cheese"
465,"Milk,Butter,Bread"
466,"Butter,Milk"
467,"Bread,Milk"
468,"Butter,Milk,Bread,Beer"
469,"Bread,Butter,Milk"
470,"Butter,Milk,Cheese"
471,"Milk,Bread,Butter,Cheese"
472,"Butter,Milk,Coke,Bread"
473,"Bread,Butter,Milk,Jam,Juice"
474,"Bread,Milk,Beer,Cheese"
475,"Bread,Butter"
476,"Bread,Milk,Butter"
477,"Bread,Butter,Cheese,Jam"
478,"Milk,Butter,Bread,Cheese"
479,"Bread,Butter,Milk,Jam"
480,"Butter,Milk,Bread"
481,"Bread,Milk,Juice"
482,"Bread,Butter,Beer"
483,"Bread,Milk"
484,"Milk,Bread"
485,"Bread,Milk,Coke,Juice"
486,"Butter,Milk,Bread"
487,"Milk,Butter,Bread"
488,"Butter,Milk,Bread"
489,"Bread,Butter,Coke"
490,"Butter,Bread,Milk,Beer"
491,"Milk,Bread"
492,"Bread,Milk"
493,"Bread,Butter,Milk"
494,"Milk,Butter"
495,"Bread,Milk,Cheese,Juice"
496,"Milk,Butter,Bread"
497,"Milk,Butter"
498,"Butter,Milk,Bread,Eggs"
499,"Bread,Milk,Butter"
500,"Bread,Butter,Juice,Eggs"
501,"Milk,Bread,Beer"
502,"Milk,Butter,Bread"
503,"Milk,Bread,Cheese"
504,"Milk,Butter"
505,"Milk,Butter,Bread"
506,"Butter,Milk,Bread"
507,"Bread,Butter,Cheese"
508,"Butter,Milk,Eggs"
509,"Butter,Milk"
510,"Bread,Butter,Milk,Beer"
511,"Butter,Bread"
512,"Butter,Milk,Coke,Juice"
513,"Bread,Milk,Butter"
514,"Milk,Butter,Bread,Eggs"
515,"Milk,Butter,Bread,Jam"
516,"Butter,Bread,Milk"
517,"Milk,Butter,Bread"
518,"Butter,Bread,Milk"
519,"Bread,Butter,Coke"
520,"Butter,Milk,Beer"
521,"Milk,Bread"
522,"Milk,Butter,Bread"
523,"Butter,Bread,Milk,Cheese"
524,"Butter,Milk,Bread"
525,"Butter,Bread,Milk,Eggs"
526,"Butter,Milk,Coke"
527,"Milk,Bread,Butter,Juice"
528,"Milk,Butter,Coke,Juice"
529,"Milk,Butter,Bread,Juice"
530,"Bread,Butter,Milk,Jam,Juice"
531,"Bread,Milk,Butter"
532,"Bread,Milk,Jam"
533,"Milk,Butter,Bread"
534,"Milk,Butter,Juice"
535,"Bread,Butter,Milk"
536,"Milk,Bread,Butter"
537,"Bread,Milk,Coke"
538,"Milk,Bread,Butter"
539,"Bread,Butter"
540,"Butter,Bread,Milk"
541,"Butter,Bread,Juice"
542,"Butter,Bread,Juice"
543,"Milk,Butter,Bread"
544,"Milk,Bread"
545,"Butter,Bread,Milk"
546,"Milk,Bread,Butter"
547,"Bread,Butter,Juice"
548,"Bread,Milk"
549,"Milk,Butter,Coke"
550,"Milk,Butter"
551,"Bread,Butter,Milk"
552,"Milk,Butter,Bread,Coke"
553,"Milk,Bread,Butter,Juice"
554,"Butter,Bread,Milk"
555,"Milk,Butter,Bread"
556,"Milk,Bread,Jam"
557,"Bread,Milk,Butter"
558,"Butter,Milk,Bread"
559,"Milk,Butter,Bread,Coke,Eggs"
560,"Bread,Butter,Cheese"
561,"Bread,Butter,Milk"
562,"Butter,Bread,Coke"
563,"Bread,Butter,Milk"
564,"Milk,Bread"
565,"Milk,Bread"
566,"Milk,Butter,Bread,Jam"
567,"Bread,Butter,Milk,Eggs"
568,"Bread,Butter,Jam"
569,"Bread,Milk,Butter,Coke"
570,"Bread,Butter,Cheese"
571,"Milk,Butter,Eggs"
572,"Bread,Milk,Butter"
573,"Bread,Milk,Eggs"
574,"Milk,Bread,Butter"
575,"Milk,Bread"
576,"Butter,Bread,Milk,Beer,Jam"
577,"Bread,Butter"
578,"Bread,Butter"
579,"Bread,Milk"
580,"Butter,Milk,Bread"
581,"Bread,Milk,Butter,Eggs"
582,"Bread,Butter"
583,"Milk,Bread,Butter"
584,"Bread,Butter,Milk"
585,"Bread,Butter,Milk"
586,"Butter,Bread,Milk"
587,"Bread,Butter,Milk"
588,"Bread,Milk,Butter,Juice,Eggs"
589,"Butter,Milk,Juice,Cheese,Eggs"
590,"Butter,Bread,Milk,Coke"
591,"Milk,Butter"
592,"Bread,Butter,Coke,Cheese"
593,"Bread,Butter,Milk"
594,"Butter,Milk"
595,"Milk,Butter,Bread"
596,"Milk,Butter,Bread"
597,"Bread,Milk,Butter,Juice"
598,"Milk,Butter,Jam"
599,"Milk,Bread,Butter,Jam,Eggs"
600,"Milk,Butter,Coke,Juice"
601,"Milk,Bread,Coke,Eggs"
602,"Butter,Bread"
603,"Bread,Butter"
604,"Milk,Butter,Bread,Eggs"
605,"Bread,Milk"
606,"Bread,Milk,Butter,Coke"
607,"Bread,Butter,Milk,Cheese"
608,"Bread,Milk,Butter"
609,"Bread,Butter"
610,"Milk,Bread,Butter"
611,"Milk,Bread,Butter"
612,"Milk,Bread,Butter"
613,"Bread,Butter,Milk"
614,"Milk,Butter,Bread"
615,"Bread,Milk"
616,"Milk,Bread,Butter"
617,"Bread,Milk"
618,"Milk,Bread,Butter,Juice"
619,"Milk,Butter,Bread"
620,"Bread,Milk,Butter"
621,"Butter,Milk,Bread"
622,"Bread,Milk,Eggs"
623,"Bread,Milk,Butter,Coke"
624,"Bread,Milk,Butter,Beer"
625,"Butter,Bread"
626,"Bread,Milk"
627,"Bread,Butter,Beer,Jam,Juice"
628,"Butter,Milk,Bread,Cheese"
629,"Milk,Butter,Bread,Coke"
630,"Bread,Milk,Coke"
631,"Milk,Butter,Bread"
632,"Bread,Butter,Coke"
633,"Milk,Bread"
634,"Bread,Butter,Milk"
635,"Milk,Butter,Cheese,Jam"
636,"Milk,Bread,Butter"
637,"Milk,Butter,Coke,Eggs"
638,"Bread,Milk,Butter"
639,"Milk,Bread,Beer,Eggs"
640,"Milk,Bread"
641,"Bread,Butter,Milk"
642,"Butter,Bread,Milk"
643,"Butter,Bread"
644,"Bread,Butter,Cheese"
645,"Bread,Butter,Milk"
646,"Butter,Bread,Milk"
647,"Milk,Butter,Bread,Coke"
648,"Butter,Milk,Coke"
649,"Bread,Milk,Juice"
650,"Bread,Milk,Butter"
651,"Bread,Butter,Juice"
652,"Milk,Bread,Butter"
653,"Bread,Milk,Butter"
654,"Bread,Butter,Milk"
655,"Milk,Butter,Bread,Coke,Beer"
656,"Butter,Bread,Milk"
657,"Butter,Bread,Milk,Jam"
658,"Bread,Milk,Butter"
659,"Butter,Milk,Juice"
660,"Bread,Butter,Jam"
661,"Butter,Milk"
662,"Butter,Milk,Bread,Juice"
663,"Butter,Milk,Bread,Cheese"
664,"Milk,Bread,Butter"
665,"Milk,Butter,Bread,Coke"
666,"Bread,Milk,Juice"
667,"Butter,Bread,Coke"
668,"Milk,Butter"
669,"Milk,Butter"
670,"Bread,Butter,Milk"
671,"Milk,Bread,Butter"
672,"Milk,Bread,Butter,Jam,Eggs"
673,"Bread,Butter,Milk"
674,"Butter,Milk,Bread"
675,"Milk,Butter,Eggs"
676,"Milk,Bread,Butter"
677,"Butter,Bread,Eggs"
678,"Milk,Bread,Butter"
679,"Milk,Butter"
680,"Bread,Butter,Milk"
681,"Butter,Bread,Milk,Eggs"
682,"Butter,Bread,Coke"
683,"Bread,Butter"
684,"Butter,Milk,Bread,Juice"
685,"Butter,Milk,Bread"
686,"Bread,Butter,Cheese"
687,"Bread,Milk,Butter"
688,"Butter,Milk,Bread"
689,"Milk,Bread,Butter"
690,"Butter,Milk,Coke"
691,"Bread,Butter,Milk"
692,"Milk,Butter,Bread"
693,"Butter,Milk,Bread,Beer"
694,"Bread,Milk,Butter,Jam,Juice"
695,"Milk,Bread"
696,"Bread,Milk,Butter"
697,"Milk,Butter,Bread"
698,"Bread,Butter,Jam"
699,"Milk,Butter,Bread"
700,"Butter,Bread,Cheese"
701,"Bread,Milk,Jam,Juice"
702,"Bread,Milk"
703,"Milk,Butter,Cheese,Jam,Juice"
704,"Milk,Butter,Eggs"
705,"Bread,Milk,Cheese"
706,"Butter,Bread,Cheese"
707,"Butter,Bread,Cheese"
708,"Butter,Bread,Milk"
709,"Butter,Milk,Bread"
710,"Butter,Milk,Coke"
711,"Milk,Bread"
712,"Milk,Bread,Butter"
713,"Butter,Bread,Milk"
714,"Bread,Butter,Milk"
715,"Bread,Milk,Butter"
716,"Bread,Milk,Butter"
717,"Butter,Bread,Milk"
718,"Butter,Milk,Bread"
719,"Butter,Milk,Bread"
720,"Bread,Milk,Butter"
721,"Milk,Bread,Butter"
722,"Butter,Bread,Milk,Juice"
723,"Milk,Bread,Butter"
724,"Butter,Milk"
725,"Butter,Bread,Juice"
726,"Milk,Bread,Butter"
727,"Bread,Butter,Coke,Eggs"
728,"Milk,Bread,Butter"
729,"Bread,Milk"
730,"Milk,Bread,Coke,Jam"
731,"Bread,Milk,Coke,Butter"
732,"Butter,Bread,Milk"
733,"Milk,Butter,Juice"
734,"Milk,Bread,Jam,Juice"
735,"Butter,Milk,Bread,Coke"
736,"Bread,Butter,Milk"
737,"Bread,Milk"
738,"Butter,Milk,Beer,Bread"
739,"Butter,Milk,Bread"
740,"Butter,Bread,Milk"
741,"Milk,Butter,Bread"
742,"Butter,Milk,Bread"
743,"Butter,Milk"
744,"Milk,Butter,Bread"
745,"Butter,Bread,Milk,Beer"
746,"Milk,Bread,Butter"
747,"Bread,Milk,Butter"
748,"Butter,Bread,Milk,Jam"
749,"Bread,Milk,Butter"
750,"Butter,Milk"
751,"Bread,Butter,Milk,Coke"
752,"Milk,Bread"
753,"Milk,Butter"
754,"Bread,Milk,Beer"
755,"Bread,Milk,Butter"
756,"Butter,Milk,Jam"
757,"Butter,Milk,Bread"
758,"Butter,Bread,Coke,Juice"
759,"Butter,Bread"
760,"Bread,Milk,Juice"
761,"Milk,Bread,Beer,Butter,Juice"
762,"Butter,Bread,Milk,Juice"
763,"Butter,Bread,Milk"
764,"Butter,Milk,Bread,Jam"
765,"Milk,Butter,Bread"
766,"Milk,Butter,Beer"
767,"Bread,Milk"
768,"Bread,Butter,Milk,Coke"
769,"Butter,Milk,Eggs"
770,"Milk,Bread"
771,"Butter,Milk,Coke"
772,"Bread,Butter,Milk"
773,"Bread,Milk,Eggs"
774,"Milk,Butter,Bread,Eggs"
775,"Bread,Butter,Beer,Milk"
776,"Butter,Bread"
777,"Milk,Bread,Butter,Eggs"
778,"Butter,Milk,Bread,Coke"
779,"Milk,Bread,Butter"
780,"Butter,Milk,Coke"
781,"Milk,Bread"
782,"Butter,Milk,Eggs"
783,"Bread,Butter,Milk"
784,"Bread,Milk,Butter"
785,"Milk,Bread,Butter"
786,"Bread,Milk,Butter"
787,"Butter,Bread,Milk,Coke,Juice"
788,"Milk,Bread"
789,"Bread,Milk,Butter"
790,"Butter,Bread,Milk"
791,"Milk,Butter,Bread"
792,"Milk,Butter,Bread"
793,"Bread,Butter"
794,"Butter,Bread,Beer,Coke,Cheese"
795,"Milk,Butter,Cheese"
796,"Butter,Bread,Milk"
797,"Milk,Butter"
798,"Bread,Milk,Butter"
799,"Bread,Butter"
800,"Bread,Butter,Milk,Coke"
801,"Milk,Bread,Butter"
802,"Milk,Bread,Eggs"
803,"Milk,Butter,Bread"
804,"Bread,Butter,Milk,Coke"
805,"Butter,Bread"
806,"Milk,Bread,Butter,Coke"
807,"Bread,Milk"
808,"Milk,Bread,Butter"
809,"Milk,Butter,Jam"
810,"Milk,Bread"
811,"Butter,Bread,Milk"
812,"Milk,Bread,Cheese,Juice"
813,"Milk,Butter,Bread"
814,"Bread,Milk,Coke"
815,"Butter,Bread,Milk"
816,"Butter,Bread,Milk,Coke"
817,"Milk,Butter,Bread,Jam"
818,"Bread,Milk,Butter"
819,"Butter,Milk,Eggs"
820,"Milk,Butter,Bread,Cheese"
821,"Butter,Milk,Bread"
822,"Bread,Milk,Butter,Cheese"
823,"Bread,Butter,Milk"
824,"Butter,Bread"
825,"Butter,Milk,Juice"
826,"Milk,Butter,Bread"
827,"Milk,Bread,Butter,Juice"
828,"Butter,Milk,Cheese,Juice"
829,"Milk,Butter,Bread"
830,"Butter,Bread,Beer,Milk"
831,"Milk,Butter,Cheese,Eggs"
832,"Milk,Butter,Bread,Jam"
833,"Butter,Bread"
834,"Milk,Bread"
835,"Butter,Milk,Eggs"
836,"Milk,Bread"
837,"Milk,Butter,Bread"
838,"Butter,Bread"
839,"Milk,Bread,Coke"
840,"Milk,Butter,Bread,Eggs"
